URN,Name,UUID,Geometry
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/4/25","RIJNH  WATERTAXI","21c51120-e9db-3eec-8915-fcfde3446af6","Polygon(List(List((4.48463785402609,51.903432619495327), (4.484406148653576,51.90332411974201), (4.484362299878525,51.903359951793107), (4.48459400242304,51.903468451610294), (4.48463785402609,51.903432619495327))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/6/162","SLEEPBOOTH KRVE ZZ","82cefc87-d083-31a2-9830-4fcaa274ab58","Polygon(List(List((4.431395954209334,51.899384461461864), (4.430196138547746,51.899038747423234), (4.43015319705814,51.899095780471676), (4.43135301390586,51.89944149494923), (4.431395954209334,51.899384461461864))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/152","2E MERWEDEH KLOEK STG","0f0709b5-33d6-39c2-9284-377e5cb11ddf","Polygon(List(List((4.718268886992048,51.818089134404282), (4.718181986762139,51.817824919849407), (4.716476699686599,51.81804034109787), (4.716563590349783,51.818304555094535), (4.718268886992048,51.818089134404282))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/18/3","SCHEUR CONNEXXION VEERSTEIGER","955dc6ef-1300-363a-aab6-5ea09945b1fb","Polygon(List(List((4.248476600483798,51.914537156655435), (4.248666504058101,51.914779877210826), (4.249974777892905,51.914388403304208), (4.249784871735345,51.91414568665995), (4.248476600483798,51.914537156655435))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/72/2","KETELH SCHEEPSWER KADE","339a4146-d91f-3d39-b675-d958d3da9dc4","Polygon(List(List((4.722883023186229,51.825669201054595), (4.720708230245347,51.825710446347529), (4.720721535762696,51.825979966565953), (4.722896341728742,51.825938719252626), (4.722883023186229,51.825669201054595))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/72/10","KETELH BOSKALIS STG","9f9dbd78-c69b-30cc-b278-0ea7553fced5","Polygon(List(List((4.728853007494023,51.825546401051284), (4.724938393008824,51.825620813074849), (4.724951723780789,51.82589033465748), (4.728866361716093,51.825815918636373), (4.728853007494023,51.825546401051284))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/150","WANTIJ DORDRECHT HDD","9b1f1eb7-3ff5-3c96-a3c0-9929feb02a93","Polygon(List(List((4.686665712291501,51.817411513537891), (4.686576941623131,51.817101772042456), (4.686434150027608,51.817117491001852), (4.686522919772458,51.817427230805471), (4.686665712291501,51.817411513537891))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/873","HARTELK  ROZENBURG SLUIS 1","26a61bdb-ee9e-3349-952f-0b50426d89bd","Polygon(List(List((4.228887729333988,51.890711789160633), (4.22903094446984,51.890726814219711), (4.22906736580141,51.890593892232822), (4.228924151029695,51.890578869016473), (4.228887729333988,51.890711789160633))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/91","LONDENH ZEEHAVENPOLITIE OZ","ca107664-7454-361b-8120-aadb4739d5f8","Polygon(List(List((4.231014200877062,51.892894312185426), (4.230585230375335,51.892846758778056), (4.230508370703443,51.893112170296241), (4.230937343651248,51.89315972399001), (4.231014200877062,51.892894312185426))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/177","WELPLAATH MAASTANK STG","d8f7143e-6c88-3afc-85e9-cb99c912fa98","Polygon(List(List((4.288987330593832,51.884168011908663), (4.289125087879548,51.884196486081272), (4.289626291915338,51.883257722080323), (4.289488534274048,51.883229248472297), (4.288987330593832,51.884168011908663))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/380","DINTELH EECV 2","aed8a973-f237-3209-8fac-c1a62f29d2d7","Polygon(List(List((4.110167589490984,51.957850461474436), (4.109989537398147,51.957604288475835), (4.105340773061936,51.958887568498874), (4.105518804625301,51.959133748424378), (4.110167589490984,51.957850461474436))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/18/1","SCHEUR CONNEXXION 1","7a67a267-a5a7-357b-b071-9e1e3b643692","Polygon(List(List((4.251605021435672,51.913434741290587), (4.250954225613587,51.913634671541722), (4.251148196236453,51.91387615632555), (4.251798994709073,51.913676225014378), (4.251605021435672,51.913434741290587))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/8/246","1E PET KOOLE 6","95f335b9-4885-346f-b5c8-df3c307088d1","Polygon(List(List((4.338733331464448,51.892644189670904), (4.339931017245491,51.892135561779597), (4.339848811238801,51.89206145949715), (4.338651126513424,51.892570086558059), (4.338733331464448,51.892644189670904))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/697","SCHEURH KOTUGSMIT 8","158aad21-a3be-3372-9e6a-3ecd6c38d98f","Polygon(List(List((4.140228005074622,51.961440935721328), (4.139965123911884,51.96123706504688), (4.139851327868158,51.961293064892843), (4.140114211796946,51.961496934053052), (4.140228005074622,51.961440935721328))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/17/48","NIEUWE MAAS VOPAK 623","9c881c5f-ff5b-3f30-8514-6f03e0351c25","Polygon(List(List((4.363755534700474,51.900991858112569), (4.362448264582748,51.900972381531915), (4.362437761812785,51.901241944141375), (4.363745042668033,51.90126142088431), (4.363755534700474,51.900991858112569))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/596","3E PET EXXONMOBIL L-STG 2","0d844f82-6eb4-32ad-849b-5bca26559f68","Polygon(List(List((4.310243230886053,51.872887321147772), (4.310103612502524,51.872862637069062), (4.309605133112073,51.873942936780445), (4.309744757469442,51.873967621483651), (4.310243230886053,51.872887321147772))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/19/2","NIEUWE WATERWEG STENALINE 3","32243fab-f159-3e9e-a4f8-5347bade94f0","Polygon(List(List((4.129372984861111,51.973642154906734), (4.129605725190008,51.973870279360725), (4.131206328127266,51.97324739563205), (4.130973582836946,51.973019274309145), (4.129372984861111,51.973642154906734))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/73/4","BENEDEN MERWEDE HERIK KADE","ffa45afc-2f6d-32e9-a09a-c3f86e0d9ac2","Polygon(List(List((4.76390405040279,51.819078969436546), (4.763845711006461,51.818996674635507), (4.762451502355933,51.819376317681581), (4.762509842617414,51.819458611386544), (4.76390405040279,51.819078969436546))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/643","2E WERKH DAMEN VEROLME KADE 5","1a4ec22e-f9f1-33b2-8b02-35847c35af41","Polygon(List(List((4.285087430066279,51.893177222642251), (4.285501334676882,51.893261624610297), (4.287229116680381,51.890017813597233), (4.286815235685546,51.889933417730276), (4.285087430066279,51.893177222642251))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/858","6E PET BP STG 2 PL 1","88e5c047-826a-30db-a7b0-4455c540f0ae","Polygon(List(List((4.092405112792037,51.947277149710771), (4.091745721753208,51.947695787919599), (4.09205839352936,51.947883854659089), (4.092717781537233,51.947465214674956), (4.092405112792037,51.947277149710771))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/75/1","NOORD IHC KORTE AFBOUWKADE","2b2d65a5-acb2-3b95-9765-b161d81cdee7","Polygon(List(List((4.625563694181832,51.88595800603801), (4.624112643095404,51.885997876489803), (4.6241242383628,51.886159504524841), (4.625575294685048,51.886119632143441), (4.625563694181832,51.88595800603801))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/134","BOTLEK STI LL","a201662c-1317-3a9e-af49-846200476864","Polygon(List(List((4.274222231988552,51.879843811516281), (4.274118752805478,51.879780749124372), (4.273848803664145,51.879949624051143), (4.273952282853664,51.880012686679585), (4.274222231988552,51.879843811516281))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/90","LONDENH ZEEHAVENPOLITIE WZ","7bc5fa8a-c084-3c31-908a-a7499deca3fe","Polygon(List(List((4.230513841015887,51.892839263775855), (4.230370749957693,51.892823767177077), (4.230295610231988,51.893089366293729), (4.23043870210798,51.893104862985986), (4.230513841015887,51.892839263775855))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/867","BENELUXH EBS BOUMAN STG","d719f25a-59c4-3f20-85c6-a113cd751b60","Polygon(List(List((4.125608313866783,51.953357253660762), (4.125451258837619,51.95255419467302), (4.125306850960931,51.952564976355703), (4.125463903441124,51.953368035526807), (4.125608313866783,51.953357253660762))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/265","DINTELH MEBIN PAAL","9a7dede0-7857-3764-9da7-8276e2108c6d","Polygon(List(List((4.118277549476724,51.942281086522954), (4.118297200246931,51.941040828295414), (4.117860954675436,51.941038188327724), (4.117841291909334,51.942278444645829), (4.118277549476724,51.942281086522954))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/5/77","MAASH  10","e6842b20-453c-3277-b853-3813f3cb6d39","Polygon(List(List((4.478745671636394,51.896576775830624), (4.47858250922449,51.896874721425725), (4.482022554231803,51.897595694611454), (4.482185699465556,51.897297742444465), (4.478745671636394,51.896576775830624))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/888","NECKARH  OZ","32c59057-c3f3-30fb-bc16-e8712afc29ce","Polygon(List(List((4.220982193004696,51.899376116680543), (4.221691350528289,51.899473558502137), (4.222116933469314,51.898289098025124), (4.221407790759078,51.898191658782409), (4.220982193004696,51.899376116680543))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/183","BENEDEN MERWEDE HBR MERWE 2","39cab6f8-8985-3ff3-8264-bffb107f322a","Polygon(List(List((4.669199864284323,51.819926166992119), (4.670332225603727,51.820082992947341), (4.670411294778239,51.81986369397314), (4.669278953046089,51.81970687786314), (4.669199864284323,51.819926166992119))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/9/595","3E PET EXXONMOBIL L-STG 3","02a8d822-4d79-3692-b03c-92e227e4189a","Polygon(List(List((4.310431420943609,51.87311768340124), (4.310291663845706,51.873093300310344), (4.309799237082752,51.874174663065808), (4.309938997221019,51.874199048545414), (4.310431420943609,51.87311768340124))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/7/464","WERKH GRE WZ","294c77fd-03e1-3675-9b07-138779a631d6","Polygon(List(List((4.410243656843232,51.894762514399979), (4.41037842645016,51.894796070299371), (4.410595372067385,51.89446254317992), (4.410460603294799,51.89442898753007), (4.410243656843232,51.894762514399979))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/765","6E PET BP STG 7","618b32f7-68e5-3923-9356-987fd1d94267","Polygon(List(List((4.090078483295648,51.945772649941865), (4.090390666498223,51.945961017969722), (4.092625868730201,51.944546213588481), (4.092313685882942,51.944357851460843), (4.090078483295648,51.945772649941865))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/76/1","NOORD RIJSDIJK KADE","5551f673-9f48-3a19-9994-5a9ccbbe69ce","Polygon(List(List((4.660061821145687,51.836698948540061), (4.660489316323129,51.836749677769724), (4.660734963979336,51.83595518058744), (4.660307478929076,51.835904454076825), (4.660061821145687,51.836698948540061))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/156","2E MERWEDEH BREEBOT/01 STG","8c9e03b0-3807-375d-972e-06c2672c78e1","Polygon(List(List((4.717185973868885,51.819789549308652), (4.717043651510008,51.819806852429792), (4.717350758683821,51.820777067387226), (4.717493086866225,51.82075976571489), (4.717185973868885,51.819789549308652))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/14/73","NIEUWE MAAS WATERTAXI STG","b4340d12-7578-3a22-93ca-c1209987fcc2","Polygon(List(List((4.544185523640172,51.905794570124506), (4.543830508253184,51.905746917614223), (4.543799691684216,51.905834755025133), (4.544154707731158,51.905882407629448), (4.544185523640172,51.905794570124506))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/923","SCHEURH  LOSWAL ZW 1","2d3827ed-e4e0-3d49-a215-cf67a56e8f56","Polygon(List(List((4.137819888010275,51.961725224338927), (4.137197430821658,51.962035863964864), (4.137307142580565,51.962119762311069), (4.137929600183284,51.961809122109408), (4.137819888010275,51.961725224338927))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/14/76","NIEUWE MAAS  DWL 3","5cee664a-c369-377b-87d3-6d9914c7528e","Polygon(List(List((4.518506876818158,51.910024639662453), (4.518007124814508,51.9099661008784), (4.517709635516765,51.910937517607714), (4.518209400825361,51.910996057694391), (4.518506876818158,51.910024639662453))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/6/1225","SINT-JANSH WATERTAXI PONTON","03799bb8-39e8-3260-ac26-13949f617a1f","Polygon(List(List((4.461349592147698,51.895838188519697), (4.460986520275014,51.895844096433827), (4.46098843111268,51.895889021267394), (4.461351503347925,51.895883113348262), (4.461349592147698,51.895838188519697))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/190","WILHELMINAH HBR 1","cdf7dabf-8ef0-3cc4-a5cc-d941dcb10227","Polygon(List(List((4.647178203500489,51.796006591186888), (4.647166623370238,51.795781998081154), (4.644268955528642,51.795839450188033), (4.644280521239882,51.796064043550217), (4.647178203500489,51.796006591186888))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/15/46","KONINGSH  1","31f91dd3-bdfb-3b05-9768-4c01df14eaa8","Polygon(List(List((4.495462765067602,51.911960665824559), (4.494163456748571,51.911239167525231), (4.493920724955577,51.91140636131351), (4.4952200312368,51.912127864058334), (4.495462765067602,51.911960665824559))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/71/15","DEVELH ASHLAND STG","6e598a38-48d9-33f2-ae21-18262c84ca54","Polygon(List(List((4.622143460473535,51.806379883084496), (4.621774344534111,51.806046361787459), (4.621654785558,51.806097209447309), (4.622023906824734,51.806430731155409), (4.622143460473535,51.806379883084496))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/487","4E PET BEKVERBURG STG","b4725496-11cb-3d44-9adb-6b08db06e330","Polygon(List(List((4.148309872788976,51.949401326704198), (4.14803520305694,51.949191813776309), (4.147232777899392,51.94959350299402), (4.147507449270917,51.949803016014066), (4.148309872788976,51.949401326704198))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/532","PISTOOLH LOODSWEZEN ZUIDSTG NZ","a73c7f81-dc32-3709-846c-e889359b95c6","Polygon(List(List((4.090734944538577,51.960413174420985), (4.090379631954811,51.960365164791398), (4.090348546475327,51.960452966450106), (4.09070385966733,51.960500977972558), (4.090734944538577,51.960413174420985))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/71/6","SWINH HOUTGROEP PAAL","82a209b2-8282-3c54-b721-69583f936ac8","Polygon(List(List((4.609520370041341,51.808678082125432), (4.60906962641077,51.808270264779722), (4.608950010155969,51.808321065033709), (4.609400750276703,51.808728884613636), (4.609520370041341,51.808678082125432))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/71/9","DRECHTH AGRO D2","9fdd08ff-8430-3b5a-95a9-8c068a42af1b","Polygon(List(List((4.615827031941466,51.808863644552673), (4.615302458451025,51.808389124540419), (4.615182848870644,51.808439931161907), (4.615707421656905,51.808914453502346), (4.615827031941466,51.808863644552673))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/10/924","SCHEURH  LOSWAL ZW 2","4544e3a8-f339-3c41-80c7-5525001059b4","Polygon(List(List((4.137819888010275,51.961725224338927), (4.137929600183284,51.961809122109408), (4.138723675640448,51.961412824840842), (4.138613962914223,51.961328928703551), (4.137819888010275,51.961725224338927))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/73/1","BENEDEN MERWEDE VLOT KADE","ce14b31e-ea11-31ce-9585-ffd839139369","Polygon(List(List((4.736453258165127,51.825046167608576), (4.735237033736102,51.823513693592368), (4.7351068694183,51.823553358145837), (4.736323084677285,51.825085833465941), (4.736453258165127,51.825046167608576))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/7/100","1E EEMH UWT PLTS 5","385ca222-3202-3ef1-a6c5-4ed70380e39e","Polygon(List(List((4.405252289885087,51.891352385999348), (4.405204049369709,51.891267606217326), (4.402942883555825,51.891759517507225), (4.402991120323777,51.891844298202791), (4.405252289885087,51.891352385999348))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/197","MALLEGAT ENBO ZZ","2ca02014-0af0-3e59-a30a-40ca19c76337","Polygon(List(List((4.629284747865703,51.786795069643333), (4.628934218099999,51.786738208483982), (4.62889754578666,51.786825165775937), (4.629248076180727,51.786882027045536), (4.629284747865703,51.786795069643333))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/173","KOLENH HBR 2","03010f1e-48f7-3095-be1e-d50340d11d18","Polygon(List(List((4.710692945685258,51.820966870432542), (4.710372770794042,51.820182644855926), (4.710133743242948,51.82022011508144), (4.710453899596601,51.82100435020407), (4.710692945685258,51.820966870432542))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/72/1","NOORD BOUWSTOFFE KADE","4e31f530-55d4-36ba-ad31-d9ab7c4b7c0c","Polygon(List(List((4.674558167731625,51.837961912575956), (4.674124254516324,51.837940585002912), (4.674020966625329,51.838746988636828), (4.67445488465482,51.838768316586354), (4.674558167731625,51.837961912575956))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/8/77","2E PET KOOLE JETTY 7","c34c2951-de94-34e3-b651-202d5f4e6d7f","Polygon(List(List((4.366189413302926,51.896361654958952), (4.36605488614317,51.896327719518702), (4.365286930169139,51.897492899567588), (4.365421457276966,51.897526837661943), (4.366189413302926,51.896361654958952))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/72/4","KETELH PONPOWER STG","83588f6b-b105-3b79-bc66-502a7ee786bd","Polygon(List(List((4.721834163180413,51.826616931079847), (4.720384269603992,51.8266444188002), (4.720397573433775,51.826913939022091), (4.721847475702985,51.826886449355726), (4.721834163180413,51.826616931079847))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/7/164","MADROELH POLS PAAL","37d73616-b12c-3656-9eab-c15bcba0d4b4","Polygon(List(List((4.382129974331773,51.893662159230416), (4.382022550729273,51.893400839590932), (4.381600191182519,51.89346730257985), (4.381707612443943,51.893728624394733), (4.382129974331773,51.893662159230416))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/7/55","1E EEMH SO/AC 1","c9460a7d-514f-38c4-8610-4c173b65dc28","Polygon(List(List((4.411863025182362,51.890025222080773), (4.412889668497443,51.889799664034193), (4.412841062003018,51.889714963512006), (4.411814420383299,51.889940521140545), (4.411863025182362,51.890025222080773))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/135","MALLEGAT  EG STG","ee9bab38-cbf3-3e18-a505-e51a7a3436c4","Polygon(List(List((4.630588799217593,51.786867309939126), (4.629868882109905,51.785895353812876), (4.629644999029573,51.785959137619081), (4.630364912347363,51.786931093307444), (4.630588799217593,51.786867309939126))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/78/147","MALLEGAT JANSEN 3","97789a45-3278-37f3-9319-5c647201d0d6","Polygon(List(List((4.638153024080236,51.798675315578748), (4.637456934067108,51.797785782641078), (4.637293904047127,51.79783482763991), (4.637989991621335,51.798724359737619), (4.638153024080236,51.798675315578748))))"
"urn:pronto:NLRTM-PORTMAPS:BERTH:Z100/16/15","WILHELMINAH NSP ZZ","c0d5d4a1-2314-31db-85a0-264ca069e27c","Polygon(List(List((4.38636809541893,51.904551453063092), (4.385966645325976,51.904656539501843), (4.386504627325455,51.905442886892665), (4.386906086073984,51.905337800463734), (4.38636809541893,51.904551453063092))))"
